Asset NO.(SAP),รหัสครุภัณฑ์,รายละเอียดสินทรัพย์,วันที่ขึ้นทะเบียนสินทรัพย์,หน่วยนับ,Price,life_time,ชนิด,ลักษณะ,หน่วยงาน,ชื่อหน่วยงาน
180000121572,630100201003165,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121573,630100201003166,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121574,630100201003167,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121575,630100201003168,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121576,630100201003169,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121577,630100201003170,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121578,630100201003171,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121579,630100201003172,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121580,630100201003173,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121581,630100201003174,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121582,630100201003175,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121583,630100201003176,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121584,630100201003177,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121585,630100201003178,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121586,630100201003179,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121587,630100201003180,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121588,630100201003181,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121589,630100201003182,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121590,630100201003183,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121591,630100201003184,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121592,630100201003185,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121593,630100201003186,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121594,630100201003187,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121595,630100201003188,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121596,630100201003189,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121597,630100201003190,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121598,630100201003191,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121599,630100201003192,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121600,630100201003193,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121601,630100201003194,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121602,630100201003195,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121603,630100201003196,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121604,630100201003197,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121605,630100201003198,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121606,630100201003199,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121607,630100201003200,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121608,630100201003201,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121609,630100201003202,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121610,630100201003203,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121611,630100201003204,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121612,630100201003205,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121613,630100201003206,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121614,630100201003207,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121615,630100201003208,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121616,630100201003209,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121617,630100201003210,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121618,630100201003211,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121619,630100201003212,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121620,630100201003213,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121621,630100201003214,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121622,630100201003215,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121623,630100201003216,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121624,630100201003217,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121625,630100201003218,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121626,630100201003219,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121627,630100201003220,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121628,630100201003221,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121629,630100201003222,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121630,630100201003223,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121631,630100201003224,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121632,630100201003225,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121633,630100201003226,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121634,630100201003227,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121635,630100201003228,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121636,630100201003229,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121637,630100201003230,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121638,630100201003231,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121639,630100201003232,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121640,630100201003233,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121641,630100201003234,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121642,630100201003235,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121643,630100201003236,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121644,630100201003237,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121645,630100201003238,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121646,630100201003239,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121647,630100201003240,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121648,630100201003241,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121649,630100201003242,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121650,630100201003243,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121651,630100201003244,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121652,630100201003245,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121653,630100201003246,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121654,630100201003247,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121655,630100201003248,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121656,630100201003249,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121657,630100201003250,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121658,630100201003251,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121659,630100201003252,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121660,630100201003253,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121661,630100201003254,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121662,630100201003255,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121663,630100201003256,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121664,630100201003257,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121665,630100201003258,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121666,630100201003259,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121667,630100201003260,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121668,630100201003261,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121669,630100201003262,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121670,630100201003263,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121671,630100201003264,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121672,630100201003265,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121673,630100201003266,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121674,630100201003267,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121675,630100201003268,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121676,630100201003269,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121677,630100201003270,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121678,630100201003271,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121679,630100201003272,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121680,630100201003273,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121681,630100201003274,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121682,630100201003275,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121683,630100201003276,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121684,630100201003277,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121685,630100201003278,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121686,630100201003279,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121687,630100201003280,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121688,630100201003281,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121689,630100201003282,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121690,630100201003283,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121691,630100201003284,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121692,630100201003285,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
180000121693,630100201003286,เก้าอี้ เก้าอี้ทำงานแบบพนักพิงเตี้ยและที่วางแขน,2020-09-24,ตัว,2461.0,1.0,A002 เก้าอี้,A002 เก้าอี้,0213,กองอาคารสถานที่
